data,cidade,temperatura_media,temperatura_min,temperatura_max,choveu,precipitacao_mm,humidade_media,vento_kmh,fonte_api
2024-12-20,Porto,11.5,8.4,14.9,0,0.0,61,10.2,synthetic_weather_api_v1
2024-12-21,Porto,8.3,4.2,11.3,1,10.4,77,6.0,synthetic_weather_api_v1
2024-12-22,Porto,11.0,8.3,15.3,1,4.5,66,19.8,synthetic_weather_api_v1
2024-12-23,Porto,8.0,4.1,11.4,1,3.9,69,15.6,synthetic_weather_api_v1
2024-12-24,Porto,12.3,9.5,14.7,0,0.0,77,12.9,synthetic_weather_api_v1
2024-12-25,Porto,10.2,7.7,12.7,0,0.0,65,16.8,synthetic_weather_api_v1
2024-12-26,Porto,9.8,7.3,10.2,1,1.7,70,11.2,synthetic_weather_api_v1
2024-12-27,Porto,10.7,7.6,13.7,1,3.5,64,14.3,synthetic_weather_api_v1
2024-12-28,Porto,11.4,9.4,14.4,1,6.3,91,12.5,synthetic_weather_api_v1
2024-12-29,Porto,8.9,7.6,12.7,0,0.0,60,12.4,synthetic_weather_api_v1
2024-12-30,Porto,13.0,9.3,17.2,1,7.0,77,6.4,synthetic_weather_api_v1
2024-12-31,Porto,9.3,4.6,12.4,1,3.9,66,4.9,synthetic_weather_api_v1
2025-01-01,Porto,10.3,6.4,13.4,0,0.0,70,11.7,synthetic_weather_api_v1
2025-01-02,Porto,6.1,1.7,9.8,1,3.6,78,19.7,synthetic_weather_api_v1
2025-01-03,Porto,10.6,6.0,13.8,0,0.0,75,11.5,synthetic_weather_api_v1
2025-01-04,Porto,10.5,7.8,13.8,1,0.9,55,17.9,synthetic_weather_api_v1
2025-01-05,Porto,11.2,7.0,14.5,1,12.9,80,15.7,synthetic_weather_api_v1
2025-01-06,Porto,12.4,9.1,15.4,0,0.0,64,8.4,synthetic_weather_api_v1
2025-01-07,Porto,11.8,9.1,14.1,0,0.0,53,8.0,synthetic_weather_api_v1
2025-01-08,Porto,8.9,5.0,12.7,1,1.3,80,20.8,synthetic_weather_api_v1
2025-01-09,Porto,10.7,8.2,12.8,0,0.0,61,8.5,synthetic_weather_api_v1
2025-01-10,Porto,11.7,8.5,14.7,0,0.0,55,13.4,synthetic_weather_api_v1
2025-01-11,Porto,5.4,2.9,9.7,1,1.6,88,15.0,synthetic_weather_api_v1
2025-01-12,Porto,11.3,7.9,14.4,1,8.4,81,14.2,synthetic_weather_api_v1
2025-01-13,Porto,9.6,6.8,12.8,0,0.0,68,9.6,synthetic_weather_api_v1
2025-01-14,Porto,9.9,7.6,12.7,0,0.0,58,12.3,synthetic_weather_api_v1
2025-01-15,Porto,11.0,7.7,15.6,0,0.0,74,8.2,synthetic_weather_api_v1
2025-01-16,Porto,11.2,7.2,13.9,0,0.0,61,16.6,synthetic_weather_api_v1
2025-01-17,Porto,8.1,3.9,11.2,1,4.7,64,10.7,synthetic_weather_api_v1
2025-01-18,Porto,8.3,6.5,10.5,0,0.0,61,18.6,synthetic_weather_api_v1
2025-01-19,Porto,8.6,4.0,13.2,1,7.0,66,19.9,synthetic_weather_api_v1
2025-01-20,Porto,8.6,4.5,12.5,0,0.0,61,9.6,synthetic_weather_api_v1
2025-01-21,Porto,10.4,7.4,13.3,0,0.0,67,8.9,synthetic_weather_api_v1
2025-01-22,Porto,11.9,8.6,15.5,1,0.9,82,14.4,synthetic_weather_api_v1
2025-01-23,Porto,7.0,3.2,9.7,0,0.0,73,4.2,synthetic_weather_api_v1
2025-01-24,Porto,8.5,6.1,12.3,1,13.6,76,16.4,synthetic_weather_api_v1
2025-01-25,Porto,8.4,4.4,12.6,0,0.0,68,11.9,synthetic_weather_api_v1
2025-01-26,Porto,12.1,9.6,15.7,1,8.7,77,2.5,synthetic_weather_api_v1
2025-01-27,Porto,8.2,3.4,13.0,0,0.0,60,4.0,synthetic_weather_api_v1
2025-01-28,Porto,9.0,4.0,12.8,0,0.0,75,12.8,synthetic_weather_api_v1
2025-01-29,Porto,8.9,5.1,12.2,1,11.0,61,5.1,synthetic_weather_api_v1
2025-01-30,Porto,8.0,4.3,9.6,0,0.0,62,22.5,synthetic_weather_api_v1
2025-01-31,Porto,9.5,6.7,12.5,1,6.2,96,18.6,synthetic_weather_api_v1
2025-02-01,Porto,8.9,4.9,12.7,0,0.0,57,15.7,synthetic_weather_api_v1
2025-02-02,Porto,12.6,9.6,16.4,1,3.3,82,13.7,synthetic_weather_api_v1
2025-02-03,Porto,10.6,6.4,14.9,1,4.6,77,13.8,synthetic_weather_api_v1
2025-02-04,Porto,14.1,10.0,18.4,0,0.0,76,11.4,synthetic_weather_api_v1
2025-02-05,Porto,11.1,8.0,13.6,0,0.0,69,20.4,synthetic_weather_api_v1
2025-02-06,Porto,10.8,8.3,13.1,0,0.0,74,20.3,synthetic_weather_api_v1
2025-02-07,Porto,11.5,8.6,14.7,0,0.0,76,16.9,synthetic_weather_api_v1
2025-02-08,Porto,9.2,4.9,12.7,0,0.0,77,23.1,synthetic_weather_api_v1
2025-02-09,Porto,12.6,9.3,17.1,0,0.0,70,17.7,synthetic_weather_api_v1
2025-02-10,Porto,9.5,6.7,13.0,0,0.0,69,10.8,synthetic_weather_api_v1
2025-02-11,Porto,8.4,4.2,12.4,1,11.8,72,8.1,synthetic_weather_api_v1
2025-02-12,Porto,10.2,6.7,13.9,0,0.0,72,13.8,synthetic_weather_api_v1
2025-02-13,Porto,11.6,10.5,14.0,0,0.0,70,11.9,synthetic_weather_api_v1
2025-02-14,Porto,10.8,7.0,14.4,1,15.3,79,5.3,synthetic_weather_api_v1
2025-02-15,Porto,9.4,7.8,14.4,0,0.0,70,9.8,synthetic_weather_api_v1
2025-02-16,Porto,12.6,9.3,14.2,0,0.0,65,14.5,synthetic_weather_api_v1
2025-02-17,Porto,10.8,7.8,12.9,0,0.0,61,8.6,synthetic_weather_api_v1
2025-02-18,Porto,11.8,7.4,15.2,0,0.0,58,16.1,synthetic_weather_api_v1
2025-02-19,Porto,11.0,7.3,14.6,1,1.1,73,7.4,synthetic_weather_api_v1
2025-02-20,Porto,13.0,8.5,16.7,1,1.7,68,12.2,synthetic_weather_api_v1
2025-02-21,Porto,8.2,5.5,12.2,1,0.7,75,16.1,synthetic_weather_api_v1
2025-02-22,Porto,14.3,9.8,16.2,0,0.0,66,7.9,synthetic_weather_api_v1
2025-02-23,Porto,8.2,4.5,11.7,0,0.0,60,10.2,synthetic_weather_api_v1
2025-02-24,Porto,11.3,8.1,14.7,0,0.0,57,10.3,synthetic_weather_api_v1
2025-02-25,Porto,10.1,4.8,14.2,0,0.0,63,19.4,synthetic_weather_api_v1
2025-02-26,Porto,10.2,7.6,14.8,1,4.5,74,14.7,synthetic_weather_api_v1
2025-02-27,Porto,9.3,5.6,13.1,1,5.2,69,11.2,synthetic_weather_api_v1
2025-02-28,Porto,11.3,7.3,16.9,0,0.0,75,23.3,synthetic_weather_api_v1
2025-03-01,Porto,11.1,8.7,13.9,0,0.0,64,11.0,synthetic_weather_api_v1
2025-03-02,Porto,15.3,13.1,18.3,1,2.4,78,12.2,synthetic_weather_api_v1
2025-03-03,Porto,12.2,11.3,14.7,0,0.0,61,10.7,synthetic_weather_api_v1
2025-03-04,Porto,15.8,13.9,17.0,1,2.9,74,2.0,synthetic_weather_api_v1
2025-03-05,Porto,11.8,7.8,16.2,1,4.1,73,20.5,synthetic_weather_api_v1
2025-03-06,Porto,16.9,13.8,21.9,1,13.9,75,15.8,synthetic_weather_api_v1
2025-03-07,Porto,9.1,4.8,11.2,0,0.0,57,14.0,synthetic_weather_api_v1
2025-03-08,Porto,12.6,8.7,16.7,0,0.0,69,8.0,synthetic_weather_api_v1
2025-03-09,Porto,12.1,8.8,15.3,1,2.1,62,13.3,synthetic_weather_api_v1
2025-03-10,Porto,13.5,10.7,16.1,1,3.0,67,8.3,synthetic_weather_api_v1
2025-03-11,Porto,13.4,10.2,17.5,0,0.0,52,17.2,synthetic_weather_api_v1
2025-03-12,Porto,12.8,10.0,14.4,1,7.3,69,5.5,synthetic_weather_api_v1
2025-03-13,Porto,11.8,8.1,15.4,0,0.0,65,12.5,synthetic_weather_api_v1
2025-03-14,Porto,13.2,9.3,15.9,0,0.0,67,14.0,synthetic_weather_api_v1
2025-03-15,Porto,12.8,10.8,15.1,1,3.6,96,15.0,synthetic_weather_api_v1
2025-03-16,Porto,12.3,10.5,14.0,1,3.4,62,20.7,synthetic_weather_api_v1
2025-03-17,Porto,11.9,10.1,14.0,1,9.0,56,17.5,synthetic_weather_api_v1
2025-03-18,Porto,12.2,9.1,14.0,1,1.4,75,19.4,synthetic_weather_api_v1
2025-03-19,Porto,10.9,7.4,14.7,1,1.2,68,20.0,synthetic_weather_api_v1
2025-03-20,Porto,11.2,8.6,13.3,0,0.0,73,14.6,synthetic_weather_api_v1
2025-03-21,Porto,12.6,8.2,16.3,1,9.3,72,19.2,synthetic_weather_api_v1
2025-03-22,Porto,11.9,8.3,15.6,0,0.0,79,24.1,synthetic_weather_api_v1
2025-03-23,Porto,14.0,8.9,17.0,1,5.2,60,19.8,synthetic_weather_api_v1
2025-03-24,Porto,16.3,12.9,20.5,0,0.0,66,24.5,synthetic_weather_api_v1
2025-03-25,Porto,11.8,9.5,15.7,0,0.0,63,11.5,synthetic_weather_api_v1
2025-03-26,Porto,12.5,8.1,17.3,0,0.0,84,15.6,synthetic_weather_api_v1
2025-03-27,Porto,12.2,8.4,14.4,0,0.0,63,6.0,synthetic_weather_api_v1
2025-03-28,Porto,12.3,10.1,14.5,1,3.6,67,14.1,synthetic_weather_api_v1
2025-03-29,Porto,12.5,10.0,15.4,1,21.5,71,12.6,synthetic_weather_api_v1
2025-03-30,Porto,11.6,9.4,13.8,1,3.2,59,11.7,synthetic_weather_api_v1
2025-03-31,Porto,14.0,11.5,17.9,1,16.4,74,13.9,synthetic_weather_api_v1
2025-04-01,Porto,16.2,12.5,19.9,1,7.4,72,16.8,synthetic_weather_api_v1
2025-04-02,Porto,10.7,7.1,16.4,0,0.0,61,7.1,synthetic_weather_api_v1
2025-04-03,Porto,15.7,12.2,19.1,0,0.0,71,14.1,synthetic_weather_api_v1
2025-04-04,Porto,13.7,10.5,17.4,0,0.0,66,9.9,synthetic_weather_api_v1
2025-04-05,Porto,13.1,8.4,15.4,1,13.5,74,12.0,synthetic_weather_api_v1
2025-04-06,Porto,12.9,8.7,15.5,1,4.5,80,11.9,synthetic_weather_api_v1
2025-04-07,Porto,12.6,9.1,16.7,0,0.0,54,12.5,synthetic_weather_api_v1
2025-04-08,Porto,13.5,10.2,16.2,0,0.0,54,18.8,synthetic_weather_api_v1
2025-04-09,Porto,12.3,8.3,16.4,0,0.0,45,8.3,synthetic_weather_api_v1
2025-04-10,Porto,13.2,8.6,16.6,0,0.0,67,13.9,synthetic_weather_api_v1
2025-04-11,Porto,14.7,11.1,19.3,0,0.0,88,7.9,synthetic_weather_api_v1
2025-04-12,Porto,12.5,9.1,16.6,0,0.0,49,21.9,synthetic_weather_api_v1
2025-04-13,Porto,13.0,7.8,17.2,1,7.6,76,8.7,synthetic_weather_api_v1
2025-04-14,Porto,13.3,10.5,17.2,1,0.7,74,27.1,synthetic_weather_api_v1
2025-04-15,Porto,16.4,14.7,18.9,0,0.0,62,12.7,synthetic_weather_api_v1
2025-04-16,Porto,14.4,12.5,16.9,0,0.0,74,6.3,synthetic_weather_api_v1
2025-04-17,Porto,12.4,10.8,14.8,0,0.0,61,16.3,synthetic_weather_api_v1
2025-04-18,Porto,14.8,11.0,19.6,0,0.0,78,12.2,synthetic_weather_api_v1
2025-04-19,Porto,12.2,8.5,14.8,1,8.4,63,6.0,synthetic_weather_api_v1
2025-04-20,Porto,13.8,10.2,16.7,0,0.0,77,10.1,synthetic_weather_api_v1
2025-04-21,Porto,13.6,9.3,17.4,0,0.0,55,14.8,synthetic_weather_api_v1
2025-04-22,Porto,13.5,9.2,17.0,1,18.1,64,16.3,synthetic_weather_api_v1
2025-04-23,Porto,12.5,8.6,14.6,0,0.0,71,15.4,synthetic_weather_api_v1
2025-04-24,Porto,14.1,11.0,17.9,0,0.0,66,22.7,synthetic_weather_api_v1
2025-04-25,Porto,13.7,10.4,16.8,1,5.9,72,10.0,synthetic_weather_api_v1
2025-04-26,Porto,13.6,9.9,15.6,0,0.0,66,9.0,synthetic_weather_api_v1
2025-04-27,Porto,14.8,13.0,17.2,1,5.7,69,10.3,synthetic_weather_api_v1
2025-04-28,Porto,13.2,9.1,17.1,1,2.7,80,7.5,synthetic_weather_api_v1
2025-04-29,Porto,13.6,10.4,15.7,0,0.0,66,15.2,synthetic_weather_api_v1
2025-04-30,Porto,12.0,9.3,13.9,1,2.1,76,11.3,synthetic_weather_api_v1
2025-05-01,Porto,13.8,10.3,16.3,1,7.7,86,17.1,synthetic_weather_api_v1
2025-05-02,Porto,16.5,14.2,18.2,0,0.0,69,9.9,synthetic_weather_api_v1
2025-05-03,Porto,17.4,12.7,22.5,0,0.0,66,6.5,synthetic_weather_api_v1
2025-05-04,Porto,16.0,13.8,17.8,0,0.0,76,12.8,synthetic_weather_api_v1
2025-05-05,Porto,15.7,12.4,17.0,1,2.1,67,11.6,synthetic_weather_api_v1
2025-05-06,Porto,15.2,11.6,17.6,1,10.4,69,13.4,synthetic_weather_api_v1
2025-05-07,Porto,12.3,8.9,14.7,1,3.6,82,9.4,synthetic_weather_api_v1
2025-05-08,Porto,15.1,12.6,18.1,0,0.0,70,11.0,synthetic_weather_api_v1
2025-05-09,Porto,18.5,14.7,21.5,0,0.0,62,18.7,synthetic_weather_api_v1
2025-05-10,Porto,14.9,12.5,17.0,1,6.5,73,11.3,synthetic_weather_api_v1
2025-05-11,Porto,16.6,12.0,21.4,0,0.0,66,13.2,synthetic_weather_api_v1
2025-05-12,Porto,14.5,10.8,17.2,0,0.0,66,12.9,synthetic_weather_api_v1
2025-05-13,Porto,18.4,17.0,19.9,1,3.1,84,23.3,synthetic_weather_api_v1
2025-05-14,Porto,15.6,12.2,20.4,0,0.0,69,10.4,synthetic_weather_api_v1
2025-05-15,Porto,11.8,9.8,14.3,1,11.2,74,5.4,synthetic_weather_api_v1
2025-05-16,Porto,14.7,11.0,18.8,0,0.0,83,11.8,synthetic_weather_api_v1
2025-05-17,Porto,18.9,16.6,21.2,0,0.0,62,14.7,synthetic_weather_api_v1
2025-05-18,Porto,18.2,15.5,21.1,1,5.1,72,9.2,synthetic_weather_api_v1
2025-05-19,Porto,18.2,16.0,21.2,0,0.0,70,9.9,synthetic_weather_api_v1
2025-05-20,Porto,16.7,12.4,21.8,0,0.0,68,14.9,synthetic_weather_api_v1
2025-05-21,Porto,17.0,12.5,20.9,1,3.6,68,7.0,synthetic_weather_api_v1
2025-05-22,Porto,17.4,13.9,20.6,1,7.1,62,8.1,synthetic_weather_api_v1
2025-05-23,Porto,15.5,13.2,17.6,0,0.0,67,15.9,synthetic_weather_api_v1
2025-05-24,Porto,16.9,14.0,20.1,1,7.9,78,7.6,synthetic_weather_api_v1
2025-05-25,Porto,15.4,13.3,16.9,0,0.0,70,10.9,synthetic_weather_api_v1
2025-05-26,Porto,14.3,11.1,18.7,0,0.0,64,13.0,synthetic_weather_api_v1
2025-05-27,Porto,14.8,11.2,17.8,1,11.1,88,10.5,synthetic_weather_api_v1
2025-05-28,Porto,12.7,8.5,16.2,1,2.3,70,12.0,synthetic_weather_api_v1
2025-05-29,Porto,16.2,12.6,18.9,1,5.4,80,13.9,synthetic_weather_api_v1
2025-05-30,Porto,16.4,13.4,20.2,0,0.0,57,13.7,synthetic_weather_api_v1
2025-05-31,Porto,14.0,11.5,17.3,1,5.7,77,14.5,synthetic_weather_api_v1
2025-06-01,Porto,17.1,13.8,19.6,0,0.0,75,12.9,synthetic_weather_api_v1
2025-06-02,Porto,16.7,14.1,18.9,1,15.8,68,15.2,synthetic_weather_api_v1
2025-06-03,Porto,17.3,15.3,19.1,0,0.0,79,17.4,synthetic_weather_api_v1
2025-06-04,Porto,15.9,13.0,18.5,1,1.5,67,13.1,synthetic_weather_api_v1
2025-06-05,Porto,21.9,18.6,23.7,0,0.0,65,9.5,synthetic_weather_api_v1
2025-06-06,Porto,17.6,15.0,22.6,0,0.0,65,10.7,synthetic_weather_api_v1
2025-06-07,Porto,15.9,12.6,19.2,0,0.0,66,17.9,synthetic_weather_api_v1
2025-06-08,Porto,18.8,15.1,21.9,0,0.0,61,16.2,synthetic_weather_api_v1
2025-06-09,Porto,16.4,12.8,19.1,0,0.0,73,7.7,synthetic_weather_api_v1
2025-06-10,Porto,16.4,14.4,19.0,0,0.0,68,11.1,synthetic_weather_api_v1
2025-06-11,Porto,18.6,15.4,20.2,1,9.4,82,16.9,synthetic_weather_api_v1
2025-06-12,Porto,18.2,15.0,19.9,1,5.6,78,9.7,synthetic_weather_api_v1
2025-06-13,Porto,15.7,13.1,18.7,1,4.3,61,22.0,synthetic_weather_api_v1
2025-06-14,Porto,16.3,12.4,19.9,1,6.1,82,21.0,synthetic_weather_api_v1
2025-06-15,Porto,18.9,14.7,24.0,0,0.0,61,14.9,synthetic_weather_api_v1
2025-06-16,Porto,19.2,16.2,23.1,0,0.0,45,22.4,synthetic_weather_api_v1
2025-06-17,Porto,17.8,14.3,20.3,0,0.0,60,10.6,synthetic_weather_api_v1
2025-06-18,Porto,19.3,15.3,24.6,1,5.4,68,11.9,synthetic_weather_api_v1
2025-06-19,Porto,19.8,16.0,22.8,1,1.2,76,12.6,synthetic_weather_api_v1
2025-06-20,Porto,18.7,15.4,21.3,1,6.8,71,16.8,synthetic_weather_api_v1
2025-06-21,Porto,19.9,17.4,24.0,0,0.0,69,25.8,synthetic_weather_api_v1
2025-06-22,Porto,17.2,13.1,22.8,0,0.0,72,21.1,synthetic_weather_api_v1
2025-06-23,Porto,16.3,11.9,19.4,0,0.0,64,28.6,synthetic_weather_api_v1
2025-06-24,Porto,21.4,19.3,24.4,1,5.7,63,8.8,synthetic_weather_api_v1
2025-06-25,Porto,18.6,14.9,21.3,0,0.0,63,18.4,synthetic_weather_api_v1
2025-06-26,Porto,18.2,13.5,22.5,0,0.0,70,10.1,synthetic_weather_api_v1
2025-06-27,Porto,21.8,20.6,24.1,1,12.2,68,17.0,synthetic_weather_api_v1
2025-06-28,Porto,21.7,20.2,24.7,0,0.0,58,12.9,synthetic_weather_api_v1
2025-06-29,Porto,14.8,11.6,16.9,0,0.0,64,10.8,synthetic_weather_api_v1
2025-06-30,Porto,17.7,14.3,20.6,0,0.0,65,8.3,synthetic_weather_api_v1
2025-07-01,Porto,19.5,16.2,22.9,0,0.0,58,9.3,synthetic_weather_api_v1
2025-07-02,Porto,19.5,15.5,23.5,0,0.0,63,25.2,synthetic_weather_api_v1
2025-07-03,Porto,19.1,16.3,21.5,0,0.0,86,15.6,synthetic_weather_api_v1
2025-07-04,Porto,20.8,17.5,24.6,1,1.8,84,12.1,synthetic_weather_api_v1
2025-07-05,Porto,20.7,18.3,22.7,0,0.0,64,18.6,synthetic_weather_api_v1
2025-07-06,Porto,18.5,15.2,21.0,0,0.0,61,14.6,synthetic_weather_api_v1
2025-07-07,Porto,18.6,14.5,21.4,0,0.0,71,13.6,synthetic_weather_api_v1
2025-07-08,Porto,20.4,18.7,24.8,0,0.0,86,10.6,synthetic_weather_api_v1
2025-07-09,Porto,17.7,14.8,22.4,0,0.0,59,9.5,synthetic_weather_api_v1
2025-07-10,Porto,22.1,17.9,24.4,0,0.0,79,17.4,synthetic_weather_api_v1
2025-07-11,Porto,20.1,16.9,24.5,1,3.1,62,6.5,synthetic_weather_api_v1
2025-07-12,Porto,16.9,12.1,22.4,0,0.0,79,12.2,synthetic_weather_api_v1
2025-07-13,Porto,17.2,14.0,20.5,0,0.0,58,13.4,synthetic_weather_api_v1
2025-07-14,Porto,20.2,16.1,22.8,0,0.0,64,12.4,synthetic_weather_api_v1
2025-07-15,Porto,18.3,16.3,20.3,0,0.0,66,15.2,synthetic_weather_api_v1
2025-07-16,Porto,18.7,15.6,21.3,0,0.0,69,24.9,synthetic_weather_api_v1
2025-07-17,Porto,20.5,19.1,22.4,0,0.0,77,11.5,synthetic_weather_api_v1
2025-07-18,Porto,21.3,18.4,24.7,0,0.0,73,14.4,synthetic_weather_api_v1
2025-07-19,Porto,24.5,20.5,26.4,0,0.0,65,14.8,synthetic_weather_api_v1
2025-07-20,Porto,19.0,15.6,22.4,0,0.0,69,15.7,synthetic_weather_api_v1
2025-07-21,Porto,19.2,15.9,24.0,0,0.0,76,10.6,synthetic_weather_api_v1
2025-07-22,Porto,20.0,16.5,22.3,1,9.0,71,17.7,synthetic_weather_api_v1
2025-07-23,Porto,19.0,15.9,22.6,0,0.0,60,11.2,synthetic_weather_api_v1
2025-07-24,Porto,18.0,15.6,20.9,0,0.0,68,17.9,synthetic_weather_api_v1
2025-07-25,Porto,16.7,14.6,20.2,0,0.0,71,10.3,synthetic_weather_api_v1
2025-07-26,Porto,21.2,18.4,23.7,0,0.0,61,12.9,synthetic_weather_api_v1
2025-07-27,Porto,17.9,14.4,20.1,0,0.0,64,14.8,synthetic_weather_api_v1
2025-07-28,Porto,21.4,18.6,24.6,0,0.0,66,16.5,synthetic_weather_api_v1
2025-07-29,Porto,20.7,17.2,24.4,0,0.0,65,10.2,synthetic_weather_api_v1
2025-07-30,Porto,18.1,15.2,21.7,0,0.0,81,16.0,synthetic_weather_api_v1
2025-07-31,Porto,19.9,17.6,23.8,0,0.0,68,8.3,synthetic_weather_api_v1
2025-08-01,Porto,18.7,16.7,22.7,0,0.0,63,21.7,synthetic_weather_api_v1
2025-08-02,Porto,18.6,15.6,21.2,0,0.0,60,21.1,synthetic_weather_api_v1
2025-08-03,Porto,23.8,20.4,26.7,1,3.2,77,12.0,synthetic_weather_api_v1
2025-08-04,Porto,20.1,16.7,22.8,0,0.0,51,21.9,synthetic_weather_api_v1
2025-08-05,Porto,20.6,17.5,23.7,0,0.0,57,12.8,synthetic_weather_api_v1
2025-08-06,Porto,21.7,19.1,22.7,0,0.0,75,13.1,synthetic_weather_api_v1
2025-08-07,Porto,18.9,14.2,21.0,0,0.0,61,11.7,synthetic_weather_api_v1
2025-08-08,Porto,16.2,14.6,19.0,0,0.0,60,13.9,synthetic_weather_api_v1
2025-08-09,Porto,18.2,16.1,20.8,0,0.0,73,6.2,synthetic_weather_api_v1
2025-08-10,Porto,20.5,17.4,23.4,0,0.0,45,19.8,synthetic_weather_api_v1
2025-08-11,Porto,21.0,18.9,23.0,0,0.0,59,16.7,synthetic_weather_api_v1
2025-08-12,Porto,19.0,17.0,21.4,0,0.0,71,10.7,synthetic_weather_api_v1
2025-08-13,Porto,19.6,15.2,23.2,0,0.0,72,16.7,synthetic_weather_api_v1
2025-08-14,Porto,21.1,18.8,22.5,1,0.3,83,15.8,synthetic_weather_api_v1
2025-08-15,Porto,19.8,16.4,22.6,0,0.0,78,13.1,synthetic_weather_api_v1
2025-08-16,Porto,20.5,17.9,23.1,0,0.0,62,15.6,synthetic_weather_api_v1
2025-08-17,Porto,23.1,20.5,27.0,0,0.0,61,13.0,synthetic_weather_api_v1
2025-08-18,Porto,20.0,16.9,23.7,0,0.0,61,18.4,synthetic_weather_api_v1
2025-08-19,Porto,22.2,18.7,26.5,0,0.0,67,15.5,synthetic_weather_api_v1
2025-08-20,Porto,18.0,13.7,21.2,0,0.0,60,14.4,synthetic_weather_api_v1
2025-08-21,Porto,20.5,18.1,22.7,0,0.0,65,8.1,synthetic_weather_api_v1
2025-08-22,Porto,18.6,14.4,21.5,1,3.6,81,15.4,synthetic_weather_api_v1
2025-08-23,Porto,24.7,22.0,26.7,0,0.0,80,20.4,synthetic_weather_api_v1
2025-08-24,Porto,19.0,15.6,21.2,1,4.1,80,5.7,synthetic_weather_api_v1
2025-08-25,Porto,20.5,17.7,22.6,0,0.0,67,15.1,synthetic_weather_api_v1
2025-08-26,Porto,20.0,16.0,24.0,0,0.0,62,10.0,synthetic_weather_api_v1
2025-08-27,Porto,20.0,15.6,23.4,0,0.0,62,15.4,synthetic_weather_api_v1
2025-08-28,Porto,19.3,14.9,24.4,0,0.0,63,21.0,synthetic_weather_api_v1
2025-08-29,Porto,20.7,15.9,25.5,0,0.0,53,5.8,synthetic_weather_api_v1
2025-08-30,Porto,19.0,14.3,23.2,0,0.0,82,19.2,synthetic_weather_api_v1
2025-08-31,Porto,21.1,17.3,24.8,0,0.0,61,13.8,synthetic_weather_api_v1
2025-09-01,Porto,19.4,17.3,21.4,0,0.0,79,14.9,synthetic_weather_api_v1
2025-09-02,Porto,17.5,15.7,18.9,1,12.6,78,20.5,synthetic_weather_api_v1
2025-09-03,Porto,20.9,18.4,21.9,0,0.0,69,2.0,synthetic_weather_api_v1
2025-09-04,Porto,18.6,14.9,22.4,0,0.0,57,13.9,synthetic_weather_api_v1
2025-09-05,Porto,19.2,16.0,22.9,0,0.0,63,6.8,synthetic_weather_api_v1
2025-09-06,Porto,20.0,16.9,22.3,0,0.0,71,12.6,synthetic_weather_api_v1
2025-09-07,Porto,17.4,12.9,23.1,1,15.1,86,10.3,synthetic_weather_api_v1
2025-09-08,Porto,19.1,15.8,23.7,0,0.0,66,20.2,synthetic_weather_api_v1
2025-09-09,Porto,17.8,14.1,21.6,0,0.0,59,12.7,synthetic_weather_api_v1
2025-09-10,Porto,19.4,17.1,23.4,0,0.0,59,9.9,synthetic_weather_api_v1
2025-09-11,Porto,22.7,20.1,25.6,1,2.0,69,10.5,synthetic_weather_api_v1
2025-09-12,Porto,21.5,17.9,24.8,0,0.0,63,18.5,synthetic_weather_api_v1
2025-09-13,Porto,16.8,12.9,20.7,1,1.6,67,16.9,synthetic_weather_api_v1
2025-09-14,Porto,17.4,14.5,19.4,0,0.0,64,19.2,synthetic_weather_api_v1
2025-09-15,Porto,21.3,15.9,25.1,0,0.0,62,18.3,synthetic_weather_api_v1
2025-09-16,Porto,19.5,15.9,24.5,0,0.0,65,12.5,synthetic_weather_api_v1
2025-09-17,Porto,16.4,12.7,20.2,1,2.9,82,7.6,synthetic_weather_api_v1
2025-09-18,Porto,18.7,15.6,22.8,0,0.0,70,10.0,synthetic_weather_api_v1
2025-09-19,Porto,19.6,18.2,20.9,1,1.4,74,11.4,synthetic_weather_api_v1
2025-09-20,Porto,21.2,17.5,24.4,0,0.0,73,8.3,synthetic_weather_api_v1
2025-09-21,Porto,17.9,14.6,20.6,0,0.0,58,20.5,synthetic_weather_api_v1
2025-09-22,Porto,20.1,17.2,22.2,0,0.0,64,8.3,synthetic_weather_api_v1
2025-09-23,Porto,16.6,13.2,20.3,1,3.0,94,19.9,synthetic_weather_api_v1
2025-09-24,Porto,18.6,13.9,22.4,1,3.2,64,16.2,synthetic_weather_api_v1
2025-09-25,Porto,18.9,15.3,23.4,0,0.0,72,3.6,synthetic_weather_api_v1
2025-09-26,Porto,16.9,14.5,21.4,1,3.0,80,11.2,synthetic_weather_api_v1
2025-09-27,Porto,24.4,22.9,27.8,0,0.0,67,17.9,synthetic_weather_api_v1
2025-09-28,Porto,18.7,15.4,22.9,0,0.0,56,13.6,synthetic_weather_api_v1
2025-09-29,Porto,19.4,17.4,21.5,0,0.0,63,12.4,synthetic_weather_api_v1
2025-09-30,Porto,22.6,19.8,25.9,1,8.1,71,8.7,synthetic_weather_api_v1
2025-10-01,Porto,16.5,13.2,21.7,0,0.0,49,8.0,synthetic_weather_api_v1
2025-10-02,Porto,13.1,9.1,16.4,0,0.0,69,6.6,synthetic_weather_api_v1
2025-10-03,Porto,14.1,11.6,17.4,0,0.0,48,18.8,synthetic_weather_api_v1
2025-10-04,Porto,15.1,11.5,16.5,0,0.0,64,8.0,synthetic_weather_api_v1
2025-10-05,Porto,16.7,15.0,18.5,1,5.7,74,17.8,synthetic_weather_api_v1
